WOJEWÓDZTWO,STAN NA DZIEŃ,LICZBA WNIOSKÓW [tys.],KOBIETY <18 [%],KOBIETY 18-65 [%],KOBIETY >65 [%],MĘŻCZYŹNI <18 [%],MĘŻCZYŹNI 18-65 [%],MĘŻCZYŹNI >65 [%]
POMORSKIE,24-08-2022,92.44,21.2,47.2,2.8,20.9,7.2,0.8
POMORSKIE,25-08-2022,92.64,21.2,47.2,2.8,20.8,7.2,0.8
POMORSKIE,26-08-2022,92.79,21.1,47.2,2.8,20.8,7.3,0.8
POMORSKIE,27-08-2022,92.79,21.1,47.2,2.8,20.8,7.3,0.8
POMORSKIE,29-08-2022,93.0,21.1,47.2,2.8,20.8,7.3,0.8
POMORSKIE,30-08-2022,93.19,21.1,47.2,2.8,20.8,7.3,0.8
ŚLĄSKIE,14-03-2022,0.04,22.2,51.1,2.2,22.2,2.2,0.0
ŚLĄSKIE,15-03-2022,0.35,23.5,50.1,1.7,22.1,1.7,0.8
ŚLĄSKIE,16-03-2022,4.24,22.1,49.5,2.8,21.9,2.9,0.8
ŚLĄSKIE,17-03-2022,9.8,23.4,47.1,2.7,23.1,2.9,0.8
ŚLĄSKIE,18-03-2022,14.94,23.4,46.5,2.6,23.8,3.0,0.7
ŚLĄSKIE,19-03-2022,16.84,23.6,46.3,2.6,23.8,3.0,0.7
ŚLĄSKIE,20-03-2022,17.16,23.6,46.3,2.6,23.8,3.0,0.7
ŚLĄSKIE,21-03-2022,24.18,23.9,45.8,2.5,24.1,3.0,0.6
ŚLĄSKIE,22-03-2022,31.02,24.0,45.6,2.5,24.2,3.0,0.7
ŚLĄSKIE,23-03-2022,37.65,24.0,45.5,2.5,24.3,3.0,0.7
ŚLĄSKIE,24-03-2022,44.55,24.1,45.5,2.5,24.4,2.9,0.6
ŚLĄSKIE,25-03-2022,49.93,24.1,45.5,2.6,24.2,2.9,0.6
ŚLĄSKIE,26-03-2022,52.02,24.2,45.4,2.6,24.2,3.0,0.6
ŚLĄSKIE,27-03-2022,52.05,24.2,45.4,2.6,24.2,3.0,0.6
ŚLĄSKIE,28-03-2022,58.84,24.2,45.3,2.6,24.2,3.1,0.6
ŚLĄSKIE,29-03-2022,65.11,24.3,45.2,2.6,24.1,3.2,0.6
ŚLĄSKIE,30-03-2022,70.55,24.3,45.1,2.6,24.1,3.3,0.6
ŚLĄSKIE,31-03-2022,75.34,24.3,45.1,2.6,24.1,3.3,0.6
ŚLĄSKIE,01-04-2022,78.43,24.2,45.1,2.6,24.0,3.4,0.6
ŚLĄSKIE,02-04-2022,79.01,24.2,45.1,2.6,24.0,3.4,0.6
ŚLĄSKIE,03-04-2022,79.01,24.2,45.1,2.6,24.0,3.4,0.6
ŚLĄSKIE,04-04-2022,82.87,24.2,45.1,2.7,23.9,3.5,0.6
ŚLĄSKIE,05-04-2022,85.62,24.1,45.1,2.7,23.8,3.6,0.6
ŚLĄSKIE,06-04-2022,88.19,24.1,45.1,2.7,23.8,3.6,0.7
ŚLĄSKIE,07-04-2022,90.43,24.1,45.2,2.7,23.7,3.6,0.6
ŚLĄSKIE,08-04-2022,91.9,24.0,45.2,2.7,23.7,3.7,0.7
ŚLĄSKIE,09-04-2022,92.05,24.0,45.2,2.7,23.7,3.7,0.7
ŚLĄSKIE,10-04-2022,92.05,24.0,45.2,2.7,23.7,3.7,0.7
ŚLĄSKIE,11-04-2022,94.36,24.0,45.3,2.7,23.6,3.8,0.7
ŚLĄSKIE,12-04-2022,96.29,23.9,45.2,2.7,23.6,3.8,0.7
ŚLĄSKIE,13-04-2022,97.69,23.9,45.2,2.8,23.5,3.8,0.7
ŚLĄSKIE,14-04-2022,98.85,23.9,45.3,2.8,23.5,3.9,0.7
ŚLĄSKIE,15-04-2022,99.35,23.9,45.3,2.8,23.5,3.9,0.7
ŚLĄSKIE,16-04-2022,99.35,23.9,45.3,2.8,23.5,3.9,0.7
ŚLĄSKIE,19-04-2022,100.98,23.8,45.3,2.8,23.4,4.0,0.7
ŚLĄSKIE,20-04-2022,102.15,23.8,45.3,2.8,23.4,4.0,0.7
ŚLĄSKIE,21-04-2022,103.17,23.8,45.3,2.8,23.4,4.1,0.7
ŚLĄSKIE,22-04-2022,103.88,23.7,45.3,2.8,23.3,4.1,0.7
ŚLĄSKIE,23-04-2022,103.92,23.7,45.3,2.8,23.3,4.1,0.7
ŚLĄSKIE,25-04-2022,104.98,23.7,45.3,2.8,23.3,4.1,0.7
ŚLĄSKIE,26-04-2022,105.73,23.7,45.3,2.8,23.3,4.2,0.7
ŚLĄSKIE,27-04-2022,106.25,23.6,45.3,2.8,23.3,4.2,0.7
ŚLĄSKIE,28-04-2022,106.76,23.6,45.3,2.8,23.3,4.2,0.7
ŚLĄSKIE,29-04-2022,107.14,23.6,45.3,2.8,23.3,4.3,0.7
ŚLĄSKIE,30-04-2022,107.14,23.6,45.3,2.8,23.3,4.3,0.7
ŚLĄSKIE,02-05-2022,107.5,23.6,45.4,2.8,23.2,4.3,0.7
ŚLĄSKIE,04-05-2022,108.18,23.5,45.4,2.8,23.2,4.3,0.7
ŚLĄSKIE,05-05-2022,108.75,23.5,45.4,2.8,23.2,4.4,0.7
ŚLĄSKIE,06-05-2022,109.05,23.5,45.4,2.8,23.2,4.4,0.7
ŚLĄSKIE,07-05-2022,109.05,23.5,45.4,2.8,23.2,4.4,0.7
ŚLĄSKIE,08-05-2022,109.05,23.5,45.4,2.8,23.2,4.4,0.7
ŚLĄSKIE,09-05-2022,109.7,23.5,45.4,2.8,23.1,4.4,0.7
ŚLĄSKIE,10-05-2022,110.1,23.4,45.4,2.8,23.1,4.5,0.7
ŚLĄSKIE,11-05-2022,110.44,23.4,45.4,2.8,23.1,4.5,0.7
ŚLĄSKIE,12-05-2022,110.75,23.4,45.4,2.8,23.1,4.5,0.7
ŚLĄSKIE,13-05-2022,110.99,23.4,45.4,2.8,23.1,4.5,0.7
ŚLĄSKIE,14-05-2022,111.0,23.4,45.4,2.8,23.1,4.5,0.7
ŚLĄSKIE,16-05-2022,111.44,23.3,45.5,2.8,23.0,4.6,0.7
ŚLĄSKIE,17-05-2022,111.75,23.3,45.5,2.8,23.0,4.6,0.7
ŚLĄSKIE,18-05-2022,111.97,23.3,45.5,2.8,23.0,4.6,0.7
ŚLĄSKIE,19-05-2022,112.22,23.3,45.5,2.8,23.0,4.7,0.7
ŚLĄSKIE,20-05-2022,112.42,23.3,45.5,2.8,23.0,4.7,0.7
ŚLĄSKIE,21-05-2022,112.42,23.3,45.5,2.8,23.0,4.7,0.7
ŚLĄSKIE,22-05-2022,112.42,23.3,45.5,2.8,23.0,4.7,0.7
ŚLĄSKIE,23-05-2022,112.87,23.2,45.5,2.8,22.9,4.7,0.7
ŚLĄSKIE,24-05-2022,113.13,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,25-05-2022,113.31,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,26-05-2022,113.6,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,27-05-2022,113.8,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,28-05-2022,113.8,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,29-05-2022,113.8,23.2,45.5,2.8,22.9,4.8,0.7
ŚLĄSKIE,30-05-2022,114.24,23.1,45.5,2.8,22.8,4.9,0.7
ŚLĄSKIE,31-05-2022,114.52,23.1,45.6,2.8,22.8,4.9,0.7
ŚLĄSKIE,01-06-2022,114.71,23.1,45.6,2.8,22.8,5.0,0.7
ŚLĄSKIE,02-06-2022,114.91,23.1,45.5,2.8,22.8,5.0,0.7
ŚLĄSKIE,03-06-2022,115.06,23.1,45.6,2.8,22.8,5.0,0.8
ŚLĄSKIE,04-06-2022,115.07,23.1,45.6,2.8,22.8,5.0,0.7
ŚLĄSKIE,05-06-2022,115.07,23.1,45.6,2.8,22.8,5.0,0.7
ŚLĄSKIE,06-06-2022,115.45,23.0,45.6,2.8,22.7,5.0,0.8
ŚLĄSKIE,07-06-2022,115.69,23.0,45.6,2.8,22.7,5.1,0.8
ŚLĄSKIE,08-06-2022,115.87,23.0,45.6,2.8,22.7,5.1,0.8
ŚLĄSKIE,09-06-2022,116.04,23.0,45.6,2.8,22.7,5.1,0.7
ŚLĄSKIE,10-06-2022,116.15,23.0,45.6,2.8,22.7,5.1,0.7
ŚLĄSKIE,11-06-2022,116.16,23.0,45.6,2.8,22.7,5.1,0.7
ŚLĄSKIE,12-06-2022,116.16,23.0,45.6,2.8,22.7,5.1,0.7
ŚLĄSKIE,13-06-2022,116.52,23.0,45.6,2.8,22.7,5.2,0.7
ŚLĄSKIE,14-06-2022,116.7,22.9,45.6,2.8,22.6,5.2,0.7
ŚLĄSKIE,15-06-2022,116.88,22.9,45.6,2.8,22.6,5.2,0.7
ŚLĄSKIE,17-06-2022,117.03,22.9,45.6,2.8,22.6,5.2,0.7
ŚLĄSKIE,18-06-2022,117.03,22.9,45.6,2.8,22.6,5.2,0.7
ŚLĄSKIE,20-06-2022,117.43,22.9,45.7,2.8,22.6,5.3,0.7
ŚLĄSKIE,21-06-2022,117.65,22.9,45.7,2.8,22.6,5.3,0.7
ŚLĄSKIE,22-06-2022,117.87,22.8,45.7,2.8,22.6,5.4,0.7
ŚLĄSKIE,23-06-2022,118.06,22.8,45.7,2.8,22.6,5.4,0.7
ŚLĄSKIE,24-06-2022,118.21,22.8,45.7,2.8,22.6,5.4,0.7
ŚLĄSKIE,25-06-2022,118.21,22.8,45.7,2.8,22.6,5.4,0.7
ŚLĄSKIE,27-06-2022,118.55,22.8,45.7,2.8,22.5,5.4,0.7
ŚLĄSKIE,28-06-2022,118.78,22.8,45.7,2.8,22.5,5.5,0.7
ŚLĄSKIE,29-06-2022,119.01,22.7,45.7,2.8,22.5,5.5,0.7
ŚLĄSKIE,30-06-2022,119.19,22.7,45.7,2.8,22.5,5.5,0.7
ŚLĄSKIE,01-07-2022,119.3,22.7,45.7,2.8,22.5,5.5,0.7
ŚLĄSKIE,02-07-2022,119.3,22.7,45.7,2.8,22.5,5.5,0.7
ŚLĄSKIE,04-07-2022,119.65,22.7,45.7,2.8,22.5,5.6,0.7
ŚLĄSKIE,05-07-2022,119.93,22.7,45.7,2.8,22.4,5.6,0.7
ŚLĄSKIE,06-07-2022,120.1,22.6,45.7,2.8,22.4,5.6,0.7
ŚLĄSKIE,07-07-2022,120.3,22.6,45.7,2.8,22.4,5.7,0.7
ŚLĄSKIE,08-07-2022,120.44,22.6,45.7,2.8,22.4,5.7,0.7
ŚLĄSKIE,09-07-2022,120.44,22.6,45.7,2.8,22.4,5.7,0.7
ŚLĄSKIE,11-07-2022,120.81,22.6,45.7,2.8,22.4,5.7,0.7
ŚLĄSKIE,12-07-2022,121.05,22.6,45.7,2.8,22.4,5.8,0.7
ŚLĄSKIE,13-07-2022,121.24,22.5,45.7,2.8,22.4,5.8,0.7
ŚLĄSKIE,14-07-2022,121.42,22.5,45.7,2.8,22.4,5.8,0.7
ŚLĄSKIE,15-07-2022,121.57,22.5,45.7,2.8,22.4,5.8,0.7
ŚLĄSKIE,16-07-2022,121.57,22.5,45.7,2.8,22.4,5.8,0.7
ŚLĄSKIE,18-07-2022,121.99,22.5,45.8,2.8,22.3,5.9,0.7
ŚLĄSKIE,19-07-2022,122.24,22.5,45.8,2.8,22.3,5.9,0.7
ŚLĄSKIE,20-07-2022,122.42,22.4,45.8,2.8,22.3,5.9,0.7
ŚLĄSKIE,21-07-2022,122.61,22.4,45.8,2.8,22.3,6.0,0.7
ŚLĄSKIE,22-07-2022,122.79,22.4,45.8,2.8,22.3,6.0,0.7
ŚLĄSKIE,23-07-2022,122.79,22.4,45.8,2.8,22.3,6.0,0.7
ŚLĄSKIE,25-07-2022,123.21,22.4,45.8,2.8,22.3,6.1,0.7
ŚLĄSKIE,26-07-2022,123.48,22.4,45.8,2.8,22.2,6.1,0.7
ŚLĄSKIE,27-07-2022,123.71,22.4,45.8,2.8,22.2,6.1,0.7
ŚLĄSKIE,28-07-2022,123.97,22.3,45.8,2.8,22.2,6.1,0.7
ŚLĄSKIE,29-07-2022,124.19,22.3,45.8,2.8,22.2,6.2,0.7
ŚLĄSKIE,30-07-2022,124.19,22.3,45.8,2.8,22.2,6.2,0.7
ŚLĄSKIE,01-08-2022,124.6,22.3,45.8,2.8,22.2,6.2,0.7
ŚLĄSKIE,02-08-2022,124.87,22.3,45.8,2.8,22.1,6.2,0.7
ŚLĄSKIE,03-08-2022,125.14,22.3,45.8,2.8,22.1,6.3,0.7
ŚLĄSKIE,04-08-2022,125.39,22.3,45.8,2.8,22.1,6.3,0.7
ŚLĄSKIE,05-08-2022,125.52,22.2,45.8,2.8,22.1,6.3,0.7
ŚLĄSKIE,06-08-2022,125.52,22.2,45.8,2.8,22.1,6.3,0.7
ŚLĄSKIE,08-08-2022,125.89,22.2,45.8,2.8,22.1,6.4,0.7
ŚLĄSKIE,09-08-2022,126.16,22.2,45.8,2.8,22.1,6.4,0.7
ŚLĄSKIE,10-08-2022,126.37,22.2,45.8,2.8,22.1,6.4,0.7
ŚLĄSKIE,11-08-2022,126.63,22.2,45.8,2.8,22.0,6.5,0.7
ŚLĄSKIE,12-08-2022,126.77,22.2,45.8,2.8,22.0,6.5,0.7
ŚLĄSKIE,13-08-2022,126.77,22.2,45.8,2.8,22.0,6.5,0.7
ŚLĄSKIE,16-08-2022,127.26,22.1,45.8,2.8,22.0,6.6,0.7
ŚLĄSKIE,17-08-2022,127.59,22.1,45.8,2.8,22.0,6.6,0.7
ŚLĄSKIE,18-08-2022,127.84,22.1,45.8,2.8,22.0,6.6,0.7
ŚLĄSKIE,19-08-2022,128.01,22.1,45.8,2.8,22.0,6.6,0.7
ŚLĄSKIE,20-08-2022,128.01,22.1,45.8,2.8,22.0,6.6,0.7
ŚLĄSKIE,22-08-2022,128.41,22.1,45.8,2.8,22.0,6.7,0.7
ŚLĄSKIE,23-08-2022,128.71,22.0,45.8,2.8,21.9,6.7,0.7
ŚLĄSKIE,24-08-2022,128.96,22.0,45.8,2.8,21.9,6.8,0.7
ŚLĄSKIE,25-08-2022,129.17,22.0,45.8,2.8,21.9,6.8,0.7
ŚLĄSKIE,26-08-2022,129.34,22.0,45.8,2.8,21.9,6.8,0.7
ŚLĄSKIE,27-08-2022,129.34,22.0,45.8,2.8,21.9,6.8,0.7
ŚLĄSKIE,29-08-2022,129.78,22.0,45.7,2.8,21.9,6.9,0.7
ŚLĄSKIE,30-08-2022,130.06,22.0,45.7,2.8,21.9,6.9,0.7
ŚWIĘTOKRZYSKIE,14-03-2022,0.03,13.8,69.0,0.0,17.2,0.0,0.0
ŚWIĘTOKRZYSKIE,15-03-2022,0.21,24.3,48.6,1.9,20.1,4.7,0.5
ŚWIĘTOKRZYSKIE,16-03-2022,1.15,24.3,45.9,2.9,22.2,4.0,0.7
ŚWIĘTOKRZYSKIE,17-03-2022,2.44,24.0,45.0,3.2,23.2,3.8,0.8
ŚWIĘTOKRZYSKIE,18-03-2022,3.73,23.9,45.4,3.1,23.3,3.6,0.7
ŚWIĘTOKRZYSKIE,19-03-2022,3.83,23.6,45.4,3.0,23.7,3.6,0.7
ŚWIĘTOKRZYSKIE,20-03-2022,3.86,23.7,45.3,3.0,23.6,3.6,0.8
ŚWIĘTOKRZYSKIE,21-03-2022,5.35,23.7,44.9,2.8,24.4,3.3,0.7
ŚWIĘTOKRZYSKIE,22-03-2022,6.84,24.0,44.6,2.8,24.7,3.1,0.7
ŚWIĘTOKRZYSKIE,23-03-2022,8.21,24.3,44.5,2.8,24.5,3.2,0.8
ŚWIĘTOKRZYSKIE,24-03-2022,9.29,24.3,44.4,2.8,24.5,3.2,0.8
ŚWIĘTOKRZYSKIE,25-03-2022,10.24,24.3,44.4,2.8,24.6,3.1,0.8
ŚWIĘTOKRZYSKIE,26-03-2022,10.34,24.3,44.4,2.8,24.6,3.1,0.8
ŚWIĘTOKRZYSKIE,27-03-2022,10.34,24.3,44.4,2.8,24.6,3.1,0.8
ŚWIĘTOKRZYSKIE,28-03-2022,11.51,24.1,44.4,2.8,24.6,3.3,0.8
ŚWIĘTOKRZYSKIE,29-03-2022,12.54,24.1,44.5,2.8,24.5,3.3,0.8
ŚWIĘTOKRZYSKIE,30-03-2022,13.39,24.1,44.4,2.8,24.5,3.4,0.8
ŚWIĘTOKRZYSKIE,31-03-2022,14.18,24.0,44.4,2.8,24.6,3.5,0.8
ŚWIĘTOKRZYSKIE,01-04-2022,14.66,24.0,44.4,2.8,24.5,3.6,0.8
ŚWIĘTOKRZYSKIE,02-04-2022,14.7,24.0,44.4,2.7,24.5,3.6,0.8
ŚWIĘTOKRZYSKIE,03-04-2022,14.7,24.0,44.4,2.7,24.5,3.6,0.8
ŚWIĘTOKRZYSKIE,04-04-2022,15.16,23.9,44.4,2.8,24.5,3.7,0.7
ŚWIĘTOKRZYSKIE,05-04-2022,15.56,23.9,44.4,2.8,24.3,3.8,0.8
ŚWIĘTOKRZYSKIE,06-04-2022,15.92,23.8,44.4,2.9,24.4,3.8,0.8
ŚWIĘTOKRZYSKIE,07-04-2022,16.25,23.8,44.4,2.8,24.3,3.9,0.8
ŚWIĘTOKRZYSKIE,08-04-2022,16.48,23.8,44.3,2.9,24.3,3.9,0.8
ŚWIĘTOKRZYSKIE,09-04-2022,16.53,23.8,44.3,2.9,24.3,3.9,0.8
ŚWIĘTOKRZYSKIE,10-04-2022,16.53,23.8,44.3,2.9,24.3,3.9,0.8
ŚWIĘTOKRZYSKIE,11-04-2022,16.82,23.7,44.3,2.9,24.4,4.0,0.8
ŚWIĘTOKRZYSKIE,12-04-2022,17.02,23.6,44.3,2.9,24.4,4.0,0.8
ŚWIĘTOKRZYSKIE,13-04-2022,17.22,23.7,44.4,2.9,24.3,4.0,0.8
ŚWIĘTOKRZYSKIE,14-04-2022,17.38,23.7,44.4,2.9,24.3,4.0,0.8
ŚWIĘTOKRZYSKIE,15-04-2022,17.46,23.6,44.4,2.9,24.3,4.0,0.8
ŚWIĘTOKRZYSKIE,16-04-2022,17.46,23.6,44.4,2.9,24.3,4.0,0.8
ŚWIĘTOKRZYSKIE,19-04-2022,17.65,23.6,44.4,2.9,24.3,4.1,0.8
ŚWIĘTOKRZYSKIE,20-04-2022,17.81,23.5,44.4,2.9,24.3,4.1,0.8
ŚWIĘTOKRZYSKIE,21-04-2022,17.91,23.4,44.5,2.9,24.2,4.2,0.8
ŚWIĘTOKRZYSKIE,22-04-2022,18.01,23.4,44.5,2.9,24.2,4.2,0.8
ŚWIĘTOKRZYSKIE,23-04-2022,18.01,23.4,44.5,2.9,24.2,4.2,0.8
ŚWIĘTOKRZYSKIE,25-04-2022,18.12,23.4,44.5,2.9,24.2,4.2,0.8
ŚWIĘTOKRZYSKIE,26-04-2022,18.2,23.4,44.5,2.9,24.1,4.2,0.8
ŚWIĘTOKRZYSKIE,27-04-2022,18.26,23.4,44.5,2.9,24.1,4.2,0.8
ŚWIĘTOKRZYSKIE,28-04-2022,18.31,23.4,44.5,2.9,24.1,4.2,0.8
ŚWIĘTOKRZYSKIE,29-04-2022,18.37,23.4,44.6,2.9,24.1,4.3,0.8
ŚWIĘTOKRZYSKIE,30-04-2022,18.37,23.4,44.6,2.9,24.1,4.3,0.8
ŚWIĘTOKRZYSKIE,02-05-2022,18.4,23.3,44.6,2.9,24.0,4.3,0.8
ŚWIĘTOKRZYSKIE,04-05-2022,18.47,23.3,44.6,2.9,24.0,4.4,0.8
ŚWIĘTOKRZYSKIE,05-05-2022,18.54,23.3,44.6,2.9,24.0,4.4,0.8
ŚWIĘTOKRZYSKIE,06-05-2022,18.61,23.3,44.6,2.9,23.9,4.4,0.8
ŚWIĘTOKRZYSKIE,07-05-2022,18.61,23.3,44.6,2.9,23.9,4.4,0.8
ŚWIĘTOKRZYSKIE,08-05-2022,18.61,23.3,44.6,2.9,23.9,4.4,0.8
ŚWIĘTOKRZYSKIE,09-05-2022,18.72,23.2,44.6,2.9,23.9,4.5,0.8
ŚWIĘTOKRZYSKIE,10-05-2022,18.8,23.2,44.6,2.9,23.9,4.5,0.8
ŚWIĘTOKRZYSKIE,11-05-2022,18.86,23.1,44.7,3.0,23.9,4.6,0.8
ŚWIĘTOKRZYSKIE,12-05-2022,18.9,23.1,44.7,2.9,23.9,4.6,0.8
ŚWIĘTOKRZYSKIE,13-05-2022,18.96,23.1,44.7,2.9,23.8,4.6,0.8
ŚWIĘTOKRZYSKIE,14-05-2022,18.96,23.1,44.7,2.9,23.8,4.6,0.8
ŚWIĘTOKRZYSKIE,16-05-2022,19.03,23.0,44.7,2.9,23.8,4.6,0.8
ŚWIĘTOKRZYSKIE,17-05-2022,19.07,23.0,44.8,2.9,23.8,4.6,0.8
ŚWIĘTOKRZYSKIE,18-05-2022,19.12,23.0,44.8,2.9,23.8,4.7,0.8
ŚWIĘTOKRZYSKIE,19-05-2022,19.15,23.0,44.8,2.9,23.8,4.7,0.8
ŚWIĘTOKRZYSKIE,20-05-2022,19.17,23.0,44.8,2.9,23.8,4.7,0.8
ŚWIĘTOKRZYSKIE,21-05-2022,19.17,23.0,44.8,2.9,23.8,4.7,0.8
ŚWIĘTOKRZYSKIE,22-05-2022,19.17,23.0,44.8,2.9,23.8,4.7,0.8
ŚWIĘTOKRZYSKIE,23-05-2022,19.23,22.9,44.8,2.9,23.8,4.8,0.8
ŚWIĘTOKRZYSKIE,24-05-2022,19.26,22.9,44.8,2.9,23.7,4.8,0.8
ŚWIĘTOKRZYSKIE,25-05-2022,19.3,22.9,44.8,2.9,23.7,4.8,0.8
ŚWIĘTOKRZYSKIE,26-05-2022,19.34,22.8,44.8,3.0,23.7,4.8,0.8
ŚWIĘTOKRZYSKIE,27-05-2022,19.37,22.8,44.9,2.9,23.7,4.9,0.8
ŚWIĘTOKRZYSKIE,28-05-2022,19.37,22.8,44.9,2.9,23.7,4.9,0.8
ŚWIĘTOKRZYSKIE,29-05-2022,19.37,22.8,44.9,2.9,23.7,4.9,0.8
ŚWIĘTOKRZYSKIE,30-05-2022,19.42,22.8,44.9,3.0,23.6,4.9,0.9
ŚWIĘTOKRZYSKIE,31-05-2022,19.47,22.8,44.9,2.9,23.6,4.9,0.9
ŚWIĘTOKRZYSKIE,01-06-2022,19.53,22.8,44.9,2.9,23.6,4.9,0.9
ŚWIĘTOKRZYSKIE,02-06-2022,19.58,22.7,45.0,2.9,23.5,4.9,0.9
ŚWIĘTOKRZYSKIE,03-06-2022,19.61,22.7,45.0,2.9,23.5,5.0,0.9
ŚWIĘTOKRZYSKIE,04-06-2022,19.61,22.7,45.0,2.9,23.5,5.0,0.9
ŚWIĘTOKRZYSKIE,05-06-2022,19.61,22.7,45.0,2.9,23.5,5.0,0.9
ŚWIĘTOKRZYSKIE,06-06-2022,19.67,22.6,45.1,2.9,23.5,5.0,0.8
ŚWIĘTOKRZYSKIE,07-06-2022,19.71,22.6,45.1,2.9,23.5,5.0,0.8
ŚWIĘTOKRZYSKIE,08-06-2022,19.76,22.6,45.2,2.9,23.5,5.0,0.8
ŚWIĘTOKRZYSKIE,09-06-2022,19.8,22.6,45.2,2.9,23.4,5.0,0.8
ŚWIĘTOKRZYSKIE,10-06-2022,19.86,22.5,45.3,2.9,23.4,5.0,0.8
ŚWIĘTOKRZYSKIE,11-06-2022,19.86,22.5,45.3,2.9,23.4,5.0,0.8
ŚWIĘTOKRZYSKIE,12-06-2022,19.86,22.5,45.3,2.9,23.4,5.0,0.8
ŚWIĘTOKRZYSKIE,13-06-2022,19.92,22.5,45.4,2.9,23.3,5.0,0.8
ŚWIĘTOKRZYSKIE,14-06-2022,19.96,22.5,45.4,2.9,23.3,5.1,0.8
ŚWIĘTOKRZYSKIE,15-06-2022,20.0,22.4,45.5,2.9,23.3,5.1,0.8
ŚWIĘTOKRZYSKIE,17-06-2022,20.05,22.4,45.5,2.9,23.2,5.1,0.8
ŚWIĘTOKRZYSKIE,18-06-2022,20.05,22.4,45.5,2.9,23.2,5.1,0.8
ŚWIĘTOKRZYSKIE,20-06-2022,20.12,22.4,45.6,2.9,23.2,5.1,0.8
ŚWIĘTOKRZYSKIE,21-06-2022,20.16,22.3,45.6,2.9,23.1,5.2,0.8
ŚWIĘTOKRZYSKIE,22-06-2022,20.18,22.3,45.6,2.9,23.1,5.2,0.8
ŚWIĘTOKRZYSKIE,23-06-2022,20.23,22.3,45.7,2.9,23.1,5.2,0.8
ŚWIĘTOKRZYSKIE,24-06-2022,20.26,22.3,45.7,2.9,23.1,5.2,0.8
ŚWIĘTOKRZYSKIE,25-06-2022,20.26,22.3,45.7,2.9,23.1,5.2,0.8
ŚWIĘTOKRZYSKIE,27-06-2022,20.33,22.3,45.7,2.9,23.0,5.3,0.8
ŚWIĘTOKRZYSKIE,28-06-2022,20.38,22.2,45.8,2.9,23.0,5.3,0.8
ŚWIĘTOKRZYSKIE,29-06-2022,20.42,22.2,45.8,2.9,23.0,5.3,0.8
ŚWIĘTOKRZYSKIE,30-06-2022,20.44,22.2,45.8,2.9,23.0,5.3,0.8
ŚWIĘTOKRZYSKIE,01-07-2022,20.48,22.2,45.8,2.9,22.9,5.3,0.8
ŚWIĘTOKRZYSKIE,02-07-2022,20.48,22.2,45.8,2.9,22.9,5.3,0.8
ŚWIĘTOKRZYSKIE,04-07-2022,20.52,22.2,45.9,2.9,22.9,5.3,0.8
ŚWIĘTOKRZYSKIE,05-07-2022,20.58,22.1,45.9,2.9,22.9,5.3,0.8
ŚWIĘTOKRZYSKIE,06-07-2022,20.64,22.1,45.9,2.9,22.9,5.4,0.8
ŚWIĘTOKRZYSKIE,07-07-2022,20.67,22.1,45.9,2.9,22.9,5.4,0.8
ŚWIĘTOKRZYSKIE,08-07-2022,20.69,22.1,45.9,2.9,22.9,5.4,0.8
ŚWIĘTOKRZYSKIE,09-07-2022,20.69,22.1,45.9,2.9,22.9,5.4,0.8
ŚWIĘTOKRZYSKIE,11-07-2022,20.76,22.1,46.0,2.9,22.8,5.4,0.8
ŚWIĘTOKRZYSKIE,12-07-2022,20.8,22.0,46.0,2.9,22.8,5.5,0.8
ŚWIĘTOKRZYSKIE,13-07-2022,20.81,22.0,46.0,2.9,22.8,5.5,0.8
ŚWIĘTOKRZYSKIE,14-07-2022,20.84,22.0,46.0,2.9,22.8,5.5,0.8
ŚWIĘTOKRZYSKIE,15-07-2022,20.87,22.0,46.0,2.9,22.8,5.5,0.8
ŚWIĘTOKRZYSKIE,16-07-2022,20.87,22.0,46.0,2.9,22.8,5.5,0.8
ŚWIĘTOKRZYSKIE,18-07-2022,20.93,22.0,46.1,2.9,22.7,5.5,0.8
ŚWIĘTOKRZYSKIE,19-07-2022,20.95,22.0,46.1,2.9,22.7,5.5,0.8
ŚWIĘTOKRZYSKIE,20-07-2022,20.97,21.9,46.1,2.9,22.7,5.5,0.8
ŚWIĘTOKRZYSKIE,21-07-2022,20.99,21.9,46.1,2.9,22.7,5.5,0.8
ŚWIĘTOKRZYSKIE,22-07-2022,21.01,21.9,46.1,2.9,22.7,5.6,0.8
ŚWIĘTOKRZYSKIE,23-07-2022,21.01,21.9,46.1,2.9,22.7,5.6,0.8
ŚWIĘTOKRZYSKIE,25-07-2022,21.06,21.9,46.1,2.9,22.6,5.6,0.8
ŚWIĘTOKRZYSKIE,26-07-2022,21.09,21.9,46.1,2.9,22.6,5.6,0.8
ŚWIĘTOKRZYSKIE,27-07-2022,21.12,21.9,46.1,2.9,22.6,5.6,0.8
ŚWIĘTOKRZYSKIE,28-07-2022,21.13,21.9,46.1,2.9,22.6,5.6,0.8
ŚWIĘTOKRZYSKIE,29-07-2022,21.16,21.9,46.1,2.9,22.6,5.6,0.8
